k,sse,silhouette_score,log-likelihood,bic,aic,gmm_acc,km_acc,gmm_adjmi,km_adjmi,gmm_homo,km_homo
37,71131.15389209497,0.1697045915036891,1.2391837088589717,161737.10183066706,32037.201362064305,0.9026465829223687,0.8813090508130641,0.6028472483893198,0.580806962238875,0.8592586260547149,0.8321365282542875
38,70584.84781328913,0.1502023036612277,1.3051083686254543,165860.61348369622,32655.14141348978,0.9026465829223687,0.9008547030761687,0.60259600214765,0.5849193515514598,0.8594547182563105,0.8458249118692891
39,69264.87262923934,0.16420588428833124,1.644224549039327,167895.30276985542,31184.259098045306,0.9039581539643703,0.8766723305502905,0.6026503627679108,0.5763299379646338,0.8626638604592111,0.8326790527063959
40,68733.91271815466,0.15220115746133372,1.8437777264229156,170997.09077718423,30780.475503770387,0.9096180830585683,0.8942682016027262,0.6009740305874851,0.569893811717086,0.863466533789383,0.8418093742736706
41,68345.74607950042,0.16250949049226296,2.2734490052742453,172339.39578069063,28617.20890567312,0.9137185880417212,0.9060433574067452,0.603063755988987,0.5737924309353456,0.8711242919405904,0.8474246776673362
42,67247.78343060387,0.1511505336999451,2.273446408066733,176966.98724054298,29739.228763921757,0.9197810917153959,0.8852449622254254,0.5991640418418273,0.5665479078858812,0.8774295552621834,0.8321161782400994
43,66543.01014554052,0.14346830870358826,2.501589979146526,179850.17309767054,29116.84301944566,0.9190213333093299,0.8876702329467853,0.5922660961606974,0.5558199062011715,0.8773146620692895,0.8380907743347198
44,65771.44854638651,0.1405365298899689,2.6759178658119964,183144.83367783003,28905.931998001477,0.9226126185003662,0.895032617606503,0.5925238438713762,0.5519208719604328,0.8807121422851167,0.8372638007517457
45,65620.95239163638,0.15978806323619835,2.8179660606623775,186686.30478160773,28941.83150017546,0.921655361653203,0.8854339786719895,0.5842570009011145,0.552153656299704,0.8785543459241146,0.8316399205644539
46,65170.40008960784,0.13613847694377815,3.1488736355336173,188783.7570657459,27533.71218270996,0.9208592339064172,0.9000665938315273,0.5747127861650103,0.5414903573180818,0.87665530940237,0.8417543102995867
47,64099.08708186919,0.14385852966505058,3.3535224766817855,191846.58362793073,27090.96714329107,0.9175601711942862,0.9133888593407286,0.5685246154536187,0.5561754202545423,0.875026133492254,0.8628009622868591
48,63847.89727643442,0.14031516572215816,3.547161091211833,194993.59438283765,26732.406296594323,0.9213238778425746,0.8977043421617917,0.5690479225353198,0.5482422083929117,0.8785637287255111,0.8520774762827727
49,63755.77469721502,0.1355527906824854,3.8776302082950473,197094.3991152231,25327.639427376067,0.9208247058279347,0.9124927811917982,0.5631247563678494,0.54465906468966,0.8777110859871337,0.8643947469834936
50,63016.088207116045,0.14637001922291312,4.201729663909235,199243.9062792007,23971.574989749985,0.9228778393812372,0.9090843860954373,0.5627939689460834,0.5443829359654205,0.8797988710001471,0.8554275583777414
