k,sse,silhouette_score,log-likelihood,bic,aic,gmm_acc,km_acc,gmm_adjmi,km_adjmi,gmm_homo,km_homo
15,6147.065614412853,0.1956187325358134,6.853710582473378,-8415.20480623013,-12484.351221060106,0.39015718239289826,0.45214036449080924,0.0170850248336101,0.02289651951435957,0.035954115731819496,0.0683305008782797
16,5903.759805927002,0.19504173873090605,8.019312588329287,-10437.070495684082,-14777.82255713499,0.42187044758855247,0.463758154833394,0.018258983756053487,0.024410766514480507,0.04234152838066844,0.07558162997680391
17,5790.710205710569,0.18586499378861016,8.746502338822951,-11554.930114581084,-16167.287822652925,0.42473135096136033,0.4628819666199483,0.020077024014647022,0.024290010349567164,0.04597648823149092,0.07766055573895737
18,5596.305814654713,0.19843846543327134,7.370801116850865,-8336.62854825371,-13220.591902946484,0.45511036226024115,0.4279085663259783,0.027945058059348396,0.01760994504950736,0.05963666322665446,0.06158286430409023
19,5443.03832626009,0.19422645794588292,9.248061183720512,-11825.93315951799,-16981.502160831697,0.4293491899840954,0.46458680724331575,0.029438094732009396,0.022096805263519842,0.06481783988934604,0.07522513454294302
20,5377.370529652309,0.18136677155409067,9.420561477920266,-11800.023119536949,-17227.19776747159,0.41417987388208216,0.47484267955891424,0.018832065880260124,0.026773556037031864,0.04957959722285182,0.09107372761312799
21,5206.061801190391,0.18738713524487904,9.287346974542292,-11143.729166950632,-16842.509461506204,0.4323673411410482,0.44182783792561525,0.02253947327271538,0.023429117218975132,0.056112344697029325,0.08311971643851043
22,5083.5034518112425,0.18464371228414173,9.844024384958706,-11909.992340608347,-17880.37828178485,0.46548441109006483,0.48544516181064007,0.03290345743389214,0.029693440360653953,0.08007049795347011,0.10283314458333181
23,5002.900666120477,0.18294672413642923,9.13300378065945,-10062.262207922347,-16304.253795719786,0.42906562810835475,0.4702325421719049,0.02845615156254086,0.025207079423014755,0.06913946050683219,0.09289486559091846
24,4904.016851105421,0.17626565084779158,9.955358277301924,-11376.351533378196,-17889.948767796566,0.45835781872238585,0.4727102710031235,0.029017566433545385,0.029089334033767556,0.07494725148215382,0.10513806878222323
25,4762.015403518381,0.1810668628752239,9.23702139465061,-9513.535234730252,-16298.738115769556,0.46460798674156145,0.49198065363637095,0.020570035761322727,0.024977333462096754,0.06470077184189707,0.09588079589673762
26,4696.764619532805,0.17688567053909685,9.00699782122493,-8657.62097970557,-15714.429507365807,0.5026772447906791,0.48138076887027903,0.024085971672538266,0.027220674546641514,0.07625342045654973,0.10443056166099655
27,4597.304286703682,0.1790449029517358,10.024605782557622,-10374.322949352647,-17702.737123633815,0.4643708889794678,0.4931822904519335,0.023574584963271368,0.03112543639664692,0.07157292965959375,0.1170845739043692
28,4538.981113331662,0.1765339508884868,7.620579129624206,-5035.61434438301,-12635.634165285112,0.46377826264176275,0.5111770351754048,0.021661163421553376,0.031241223773925096,0.0651674570286917,0.11956922968676965
29,4475.161060470052,0.17934721385766417,7.665116396059336,-4745.844541151317,-12617.47000867435,0.46639803579226213,0.5086060874891288,0.026963409896975862,0.029591867196879285,0.07560109747777266,0.11661472390296246
30,4414.597211439139,0.1807437520144295,10.313020571100658,-9824.21730346559,-17967.448417609558,0.4278292612750857,0.4919360422747145,0.020629554061867963,0.02530010623121153,0.06592864399754375,0.10457162675193203
31,4342.119405240965,0.17552449873397413,9.939560863063754,-8672.53773887256,-17087.37449963746,0.42178113404406353,0.5017940815109156,0.021776877965083565,0.02897744115305121,0.06970517015725472,0.11849758858220641
32,4299.550183582938,0.17449707235489895,10.57818237700396,-9607.769653996334,-18294.212061382168,0.46378985142382173,0.5122204433381216,0.019943068567359373,0.02988622360284149,0.07435083164161164,0.12281436304107712
33,4203.451920254865,0.17134602390346648,10.236530386315724,-8521.67760257626,-17479.725656583025,0.4332719563825853,0.5059847885428723,0.02385104934687235,0.027942217351577245,0.07761097933560698,0.11857783097987896
34,4123.053112141353,0.17593237368430328,8.522873618674408,-4606.511701078929,-13836.165401706628,0.4363739718134664,0.5028343472609423,0.024964727803176105,0.03228588526777021,0.07710553518711386,0.13396983027168294
35,4138.5164771939135,0.17214526355745863,8.54718093242296,-4275.02773540751,-13776.287082656141,0.4360479782842936,0.5099455363571699,0.022738923473793696,0.03071583712894389,0.0737099734271897,0.13072928975001855
36,4063.788440091206,0.16926048471267885,8.512422976400543,-3821.7511834683573,-13594.61617733792,0.4488804291990807,0.5294497835186449,0.02356746965206264,0.03340581720847943,0.07815117222479898,0.14153655135413515
37,4002.533954169832,0.1743948947951032,11.625490930826807,-9859.29165887438,-19903.762299364877,0.4186093134573006,0.49964679644649435,0.023280847784677604,0.030824612014430118,0.08934653456619486,0.13467516540749636
38,3958.521020461183,0.1679145834109997,11.566139827398993,-9355.304036985295,-19671.380324096725,0.4192950315004167,0.5138865396478026,0.017234638645691594,0.028266443825492805,0.07664665000865668,0.12788668157621294
39,3910.8469230840747,0.16815315524584812,10.506858184756405,-6789.459643235345,-17377.141576967708,0.45126343154372023,0.5049676277000228,0.01843149078221341,0.031195711992996224,0.07917769673375105,0.13930362178648018
40,3861.3765196390805,0.1738391475093809,9.229860822806105,-3774.685436272892,-14633.973016626187,0.48957076822363227,0.5029034803401217,0.02679156652756045,0.028008010611902365,0.09720206054281987,0.13027698884941016
41,3827.6485544996094,0.16548088258384766,9.299828658586728,-3537.353467031604,-14668.246694005833,0.4980969512421067,0.5134760097679991,0.02522102124815037,0.028992106757603685,0.09539471768932586,0.13523063517568013
42,3781.587695194371,0.16262954270834676,12.527056082522442,-9810.290768566114,-21212.789642161275,0.48871683119830917,0.5210772699299805,0.021017074137511957,0.026876636954709095,0.0943272665497055,0.13060074375322514
43,3720.4128344435653,0.16595559644672334,13.425708225235685,-11281.705840219889,-22955.810360435982,0.46591357747518586,0.5141716273193004,0.020721070991583292,0.02709315336403262,0.09434710481493658,0.13270661334682943
44,3715.975069891794,0.16333661755779127,12.543783415954335,-9081.571236860811,-21027.281403697838,0.4609952475095017,0.5092141170982852,0.01598876671640266,0.027895673189484254,0.08418205045698036,0.1366232176935048
45,3636.4982083288432,0.16546612395932436,12.670058986977375,-8960.345817689387,-21177.661631147348,0.4661292051112705,0.5080326607480322,0.01814233210852553,0.027101231182633172,0.0907081240508753,0.13556755438656795
46,3610.2883886335385,0.1648053423855312,11.654848216225155,-6485.375561777379,-18974.29702185627,0.47163928953137,0.503567292315584,0.021482418849479785,0.02636662733526206,0.10091448788799717,0.13446638505135924
47,3564.877412836599,0.16634428902495563,12.725317316320863,-8311.077199553794,-21071.60430625362,0.46889732557066577,0.5248707977950071,0.019181953648952917,0.029009643581119692,0.09744206820148335,0.14513602963438013
48,3569.153135018989,0.16546804770543194,12.716158860579515,-7910.586817194202,-20942.71957051496,0.46347112358872977,0.521140753932012,0.018137284717594813,0.02815736865260216,0.09511481322336646,0.1433138620257656
49,3535.9674697652426,0.16373146937813404,12.536666279299231,-7158.867467973323,-20462.605867915016,0.4368554693602048,0.5307027524628887,0.019384935551160568,0.030595302737876195,0.09897559834073374,0.15401182032531943
